trip_path_detail
"[[u'Tidal Basin', u'Thomas Jefferson Memorial', u'National Air And Space Museum', u'World War I I Memorial', u'Lincoln Memorial', u'National Mall', u'Georgetown'], [u'American Museum Of Natural History', u'Museum Of Modern Art', u'Times Square', u'Empire State Building', u'Macys Herald Square', u'Central Park', u'Grand Central Terminal'], [u'Ellis Island', u'Statue Of Liberty', u'Ground Zero', u'Brooklyn Bridge', u'Brooklyn Museum', u'Flushing Meadows Corona Park']]"
"[[u'South Beach', u'Coral Castle', u'Freedom Tower'], [u'Vizcaya Musuem And Gardens', u'Dolphin Mall'], [u'Santa Monica Beach', u'The J Paul Getty Centre', u'Santa Monica Pier Aquarium', u'Cleo'], [u'26 Mile Bike Path', u'Bergamot Station', u'The Grammy Museum'], [u'Ethel M Chocolate Factory', u'Battlefield Vegas', u'Hoover Dam', u'Fountains Of Bellagio', u'Beatleshow Orchestra'], [u'Red Rock Canyon National Conservation Area', u'Eiffel Tower Experience'], [u'Japanese Tea Garden', u'California Palace Of The Legion Of Honor', u'Golden Gate Park'], [u'Golden Gate Bridge', u'Lombard Street', u'San Francisco Cable Car Museum', u'Sutro Baths Ruins'], [u'Sky View Observatory', u'Woodland Park Zoo', u'Seattle Aquarium', u'Seattle Great Wheel'], [u'Paramount Theatre', u'Seattle Waterfall Garden', u'Benaroya Hall', u'Space Needle', u'Pacific Place'], [u'Almaden Quicksilver County Park', u'Alum Rock Park', u'San Jose Heritage Rose Garden', u'California Theatre', u'Guadalupe River Park And Gardens'], [u'Los Gatos Creek Trail', u'Cinnabar Hills Golf Club', u'San Jose Museum Of Art', u'Cathedral Basilica Of St. Joseph'], [u'Gateway Arch', u'Saint Louis Art Museum', u'Jefferson National Expansion Memorial Park'], [u'Saint Louis Science Center', u'Saint Louis Zoo', u'Museum Of Westward Expansion', u'Gateway Arch Riverboats'], [u'White House', u'Lincoln Memorial', u'National Gallery Of Art', u'Washington Monument', u'National Air And Space Museum'], [u'United States Capitol', u'National Museum Of Natural History', u'Fords Theatre', u'Iwo Jima Memorial'], [u'Flagler College', u'Old City', u'St Augustine Lighthouse And Museum', u'Dow Museum Of Historic Houses', u'Whetstone Chocolate Factory'], [u'Castillo De San Marcos', u'Fort Mose', u'Castillo De San Marcos', u'St. Augustine Amphitheatre', u'Oldest Wooden Schoolhouse'], [u'Fort Harrison State Park', u'Childrens Museum Of Indianapolis', u'Indiana Museum Of Art'], [u'Lucas Oil Stadium', u'Monument Circle']]"
"[[u'Grand Central Terminal', u'The Hotel At Times Square', u'Bronx Zoo', u'Madison Square Garden', u'Times Square'], [u'National 9-11 Memorial Museum', u'American Museum Of Natural History', u'Rockefeller Center'], [u'Central Park', u'Empire State Building', u'The Metropolitan Museum Of Art', u'Fanaberie'], [u'SeaWorld', u'Walt Disney World'], [u'Gatorland', u'Universal Orlando'], [u'Castillo De San Marcos', u'Wet N Wild'], [u'Kennedy Space Center', u'Discovery Cove'], [u'Lake Eola Park', u'Ripleys Believe It Or Not - Orlando', u'IFLY Orlando', u'Orlando Science Center'], [u'Mary Queen Of The Universe', u'Maingate Flea Market', u'Museum Of Military History', u'La Nouba - Cirque Du Soleil'], [u'Shingle Creek Regional Park', u'Old Town', u'Osceola County Historical Society Pioneer Village'], [u'Faneuil Hall', u'Newbury Street', u'Prudential Center', u'New England Aquarium'], [u'The Museum Of Fine Arts', u'Quincy Market', u'Trinity Church', u'Back Bay'], [u'Fenway Park', u'Copley Square', u'Boston Common'], [u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'South Beach', u'Miami Seaquarium', u'Freedom Tower'], [u'Calle Ocho Plaza', u'Miami Childrens Museum'], [u'Everglades National Park', u'Zoo Miami'], [u'Unexso', u'Port Lucaya Marketplace'], [u'The Partagas Cigar Factory Or Fabrica De Tabaco Partagas', u'El Capitolio Havana Or National Capitol Building', u'Plaza De La Revolucion', u'Castillo De La Real Fuerza', u'Plaza De La Catedral'], [u'Iglesia Del Santo Angel Custodio', u'El Morro Or Morro Castle', u'Habana Vieja Old Havana', u'Cueva De Saturno']]"
"[[u'Skylon Tower', u'Bird Kingdom', u'Journey Behind The Falls'], [u'White Water Walk', u'Niagara Falls', u'Table Rock'], [u'Louis Tussauds Waxworks', u'Niagara Glen Nature Reserve', u'Ripleys Believe It Or Not Museum', u'Niagara Falls History Museum', u'The Whirlpool Aero Car'], [u'Central Park', u'Statue Of Liberty', u'Fifth Avenue', u'Grand Central Terminal', u'Amc Loews Lincoln Square 13'], [u'National 9-11 Memorial Museum', u'Chinatown', u'Ground Zero', u'Luna Park Dc Inc', u'New York Aquarium'], [u'Bridge Gallery', u'Fanaberie', u'Big Gay Ice Cream', u'St Marks Pl', u'Magnolia Bakery'], [u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Library Of Congress', u'Fords Theatre', u'International Spy Museum', u'National Gallery Of Art', u'Iwo Jima Memorial'], [u'Hoover Dam', u'The Strip'], [u'Red Rock Canyon National Conservation Area', u'Eiffel Tower Experience', u'Fountains Of Bellagio'], [u'Santa Monica Beach', u'The J Paul Getty Centre', u'Santa Monica Pier Aquarium', u'Cleo'], [u'26 Mile Bike Path', u'Bergamot Station', u'The Grammy Museum'], [u'Lombard Street', u'San Francisco Cable Car Museum', u'Exploratorium'], [u'Uss Pampanito', u'California Academy Of Sciences', u'Nob Hill'], [u'Raj Ghat', u'Rashtrapati Bhavan', u'Qutub Minar', u'New Delhi Railway Station']]"
"[[u'Exploratorium', u'Alamo Square', u'Aquarium Of The Bay', u'At And T Park', u'The Walt Disney Family Museum'], [u'Lombard Street', u'Cable Car Museum', u'Union Square', u'3800 Washington St'], [u'26 Mile Bike Path', u'Santa Monica Pier', u'The J Paul Getty Centre'], [u'Santa Monica Beach', u'Griffith Park', u'The Griffith Observatory'], [u'Chapel Of The Flowers', u'Las Vegas Premium Outlets North', u'Madame Tussauds Las Vegas', u'Fountains Of Bellagio'], [u'Las Vegas South Premium Outlets', u'Eiffel Tower Experience'], [u'South Mountain Park', u'Wrigley Mansion'], [u'Burton Barr Central Library', u'Phoenix Zoo'], [u'Explora Science Center And Children\\s Museum Of Albuquerque', u'Old Town Albuquerque', u'Sandia Peak Tramway'], [u'Indian Pueblo Cultural Center', u'Rattle Snake Museum', u'Albuquerque Bio Park'], [u'Dallas Arboretum And Botanical Gardens', u'Dallas Zoo', u'Dallas Museum Of Art', u'Sixth Floor Museum, Dealey Plaza', u'George W. Bush Presidential Library And Museum'], [u'Pioneer Plaza', u'The Dallas World Aquarium', u'Reunion Tower', u'Klyde Warren Park', u'Dealey Plaza, Grassy Knoll, National Historic Landmark District'], [u'French Quarter', u'Voodoo Spiritual Temple', u'Willie Maes Scotch House', u'Lafittes Blacksmith Shop Bar', u'Sucr\xe9'], [u'St. Louis Cathedral', u'Mercedes Benz Superdome', u'Jackson Square', u'Croissant Dor Patisserie', u'Frenchmen Art Market'], [u'Piedmont Park', u'Martin Luther King Jr. National Historic Site'], [u'Atlanta History Center', u'Georgia Aquarium'], [u'White House', u'Lincoln Memorial', u'National Air And Space Museum', u'Washington Monument'], [u'United States Capitol', u'National Museum Of Natural History', u'Washington National Cathedral'], [u'Fifth Avenue', u'Serendipity 3', u'Dylans Candy Bar', u'Rockefeller Center', u'Broadway Street'], [u'Central Park', u'New York Hilton Midtown', u'Bloomingdales', u'Bloomingdales']]"
"[[u'Central Park', u'Statue Of Liberty', u'American Museum Of Natural History'], [u'Times Square', u'Bronx Zoo', u'The Metropolitan Museum Of Art'], [u'Empire State Building', u'Staten Island Ferry', u'Solomon R Guggenheim Museum', u'Brooklyn Heights Promenade', u'Ground Zero'], [u'Rockefeller Center', u'Chinatown', u'Flushing Meadows Corona Park', u'Brooklyn Flea', u'Museum Of Modern Art'], [u'Brooklyn Bridge', u'Macys Herald Square', u'South Street Seaport', u'Bridge Gallery'], [u'Coney Island Cyclone', u'New York Public Library', u'Ellis Island'], [u'Chrysler Building', u'Broadway Street', u'Intrepid Sea, Air And Space Museum'], [u'Union Square', u'United Nations Headquarters', u'Brooklyn Museum'], [u'White House', u'Lincoln Memorial', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument'], [u'Arlington National Cemetery', u'Iwo Jima Memorial', u'International Spy Museum', u'National Gallery Of Art', u'US Supreme Court Building'], [u'Fords Theatre', u'George Washingtons Estate Mount Vernon', u'Thomas Jefferson Memorial', u'National Archives', u'Franklin Delano Roosevelt Memorial'], [u'Library Of Congress', u'Smithsonian Castle', u'Newseum', u'Vietnam Veterans Memorial', u'United States Holocaust Memorial Museum'], [u'Pentagon', u'National Museum Of The American Indian', u'National Mall'], [u'Basilica Of The National Shrine Of The Immaculate Conception', u'Georgetown', u'Martin Luther King Jr. Memorial', u'John F. Kennedy Center'], [u'Korean War Veterans Memorial', u'National Zoological Park', u'National Air And Space Museum', u'World War I I Memorial']]"
"[[u'Central Park', u'Statue Of Liberty', u'Fifth Avenue', u'The Metropolitan Museum Of Art', u'Grand Central Terminal'], [u'Ellis Island', u'National 9-11 Memorial Museum', u'Ground Zero', u'Circle Line Cruise', u'American Museum Of Natural History', u'Macys Herald Square'], [u'Chelsea', u'Fanaberie', u'Bridge Gallery', u'Yankee Stadium', u'Times Square'], [u'Brooklyn Bridge', u'Rockefeller Center', u'Bronx Zoo', u'Intrepid Sea, Air And Space Museum', u'Chrysler Building', u'Empire State Building', u'Broadway Street'], [u'Copley Square', u'Newbury Street', u'Fenway Park', u'Faneuil Hall', u'Boston Common'], [u'Trinity Church', u'Back Bay', u'The Museum Of Fine Arts', u'Charles River Esplanade', u'Massachusetts State House', u'Massachusetts Institute Of Technology', u'Freedom Trail'], [u'Christ Church', u'Mutter Museum', u'Liberty Bell', u'Boathouse Row', u'Eastern State Penitentiary', u'National Constitution Center'], [u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'National Museum Of Natural History', u'Lincoln Memorial'], [u'Pentagon', u'National Gallery Of Art', u'John F. Kennedy Center', u'International Spy Museum', u'National Air And Space Museum', u'Iwo Jima Memorial'], [u'Fords Theatre', u'Thomas Jefferson Memorial', u'National Zoological Park', u'National Archives', u'United States Holocaust Memorial Museum', u'Newseum'], [u'Arlington National Cemetery', u'Smithsonian Castle', u'Vietnam Veterans Memorial', u'US Supreme Court Building', u'Library Of Congress'], [u'Key West', u'Lowe Art Museum', u'Miami Seaquarium'], [u'Zoo Miami', u'Lock And Load Miami- Machine Gun Experience And Range', u'Jungle Island', u'Grapeland Water Park'], [u'Bill Baggs Cape Florida State Park', u'Vizcaya Musuem And Gardens', u'Freedom Tower'], [u'Santa Monica Beach', u'The J Paul Getty Centre', u'Santa Monica Pier Aquarium', u'Cleo', u'Hollywood Sign', u'Sunset Boulevard'], [u'26 Mile Bike Path', u'Bergamot Station', u'The Grammy Museum', u'Los Angeles Zoo', u'Hollywood Walk Of Fame'], [u'Universal Studios', u'Griffith Park', u'T C L Chinese Theatre', u'Beverly Hills'], [u'Aqua Surf School', u'Santa Monica Museum Of Art', u'The Griffith Observatory', u'Hollywood Wax Museum', u'Olvera Street'], [u'Ethel M Chocolate Factory', u'Battlefield Vegas', u'Hoover Dam', u'Fountains Of Bellagio', u'Beatleshow Orchestra', u'The Strip'], [u'Red Rock Canyon National Conservation Area', u'Eiffel Tower Experience', u'Grand Canyon National Park', u'Fremont Street']]"
"[[u'Central Park'], [u'Statue Of Liberty', u'American Museum Of Natural History', u'Grand Central Terminal', u'The Metropolitan Museum Of Art', u'Rockefeller Center', u'Empire State Building'], [u'Times Square', u'Brooklyn Museum', u'Coney Island Cyclone', u'New York Botanical Garden'], [u'Brooklyn Botanical Garden', u'South Street Seaport'], [u'Washington Monument', u'World War I I Memorial', u'Tidal Basin', u'Smithsonian Castle', u'National Air And Space Museum'], [u'White House', u'Old Post Office Pavilion', u'International Spy Museum', u'National Gallery Of Art', u'Vietnam Veterans Memorial', u'Washington National Cathedral'], [u'Walt Disney World', u'Universal Orlando', u'La Nouba - Cirque Du Soleil'], [u'Discovery Cove', u'Gatorland', u'Lake Eola Park'], [u'Chinatown', u'Toronto Zoo'], [u'C N Tower', u'Royal Ontario Museum']]"
"[[u'Massachusetts State House', u'Prudential Center', u'Newbury Street', u'New England Aquarium'], [u'Faneuil Hall', u'Fenway Park', u'The First Church Of Christ, Scientist', u'Quincy Market'], [u'Boston Duck Tours', u'Public Botanical Garden', u'Samuel Adams Brewery', u'Freedom Trail'], [u'Grand Central Terminal', u'The Hotel At Times Square', u'Bronx Zoo', u'Madison Square Garden', u'Times Square'], [u'National 9-11 Memorial Museum', u'American Museum Of Natural History', u'Rockefeller Center'], [u'Central Park', u'Empire State Building', u'The Metropolitan Museum Of Art', u'Fanaberie'], [u'The Atlantic City Boardwalk', u'Caesars Atlantic City Casino', u'Borgata Hotel Casino and Spa', u'Tanger Outlets, The Walk', u'Boardwalk Hall'], [u'The Quarter At Tropicana', u'Atlantic City Aquarium', u'Atlantic City Convention Center'], [u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Library Of Congress', u'Fords Theatre', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Independence Hall', u'The Barnes Foundation', u'Mutter Museum', u'Liberty Bell', u'Boathouse Row'], [u'Philadelphia Zoo', u'Christ Church', u'Philadelphia Museum Of Art And Rocky Statue'], [u'Cloud Gate', u'Magnificent Mile'], [u'Wrigley Building', u'Navy Pier'], [u'Kennedy Space Center', u'Walt Disney World'], [u'SeaWorld', u'Orlando Science Center', u'Universal Orlando'], [u'Zoo Miami', u'Lowe Art Museum', u'Lock And Load Miami- Machine Gun Experience And Range', u'Stoneage Antiques'], [u'Miami Seaquarium', u'Bill Baggs Cape Florida State Park', u'Freedom Tower'], [u'Museum District', u'Downtown Aquarium', u'Contemporary Arts Museum', u'Childrens Museum Of Houston'], [u'Hermann Park', u'Montrose', u'Gerald Hines Water Wall Park', u'Museum Of Fine Arts Houston', u'Rothko Chapel']]"
"[[u'Statue Of Liberty', u'Empire State Building', u'The Metropolitan Museum Of Art', u'Chinatown'], [u'Grand Central Terminal', u'Bronx Zoo', u'Intrepid Sea, Air And Space Museum', u'Apollo Theater'], [u'Coney Island Cyclone', u'Union Square', u'Hudson River Greenway'], [u'Washington National Cathedral', u'Washington Monument', u'National Air And Space Museum', u'Lincoln Memorial'], [u'United States Capitol', u'National Museum Of Natural History', u'Iwo Jima Memorial'], [u'White House', u'Thomas Jefferson Memorial', u'International Spy Museum', u'Vietnam Veterans Memorial', u'National Gallery Of Art'], [u'The Museum Of Fine Arts', u'Faneuil Hall', u'Boston Common', u'Back Bay'], [u'Fenway Park', u'Newbury Street', u'Freedom Trail'], [u'Discovery Cove', u'Orlando Science Center', u'Ripleys Believe It Or Not - Orlando'], [u'Gatorland', u'Museum Of Military History', u'IFLY Orlando'], [u'SeaWorld', u'Wet N Wild', u'La Nouba - Cirque Du Soleil'], [u'South Beach', u'Miami Childrens Museum', u'Freedom Tower'], [u'Miami-dade County Fair And Exposition', u'Key West', u'Fort Lauderdale Beach'], [u'Red Rock Canyon National Conservation Area', u'Chapel Of The Flowers', u'Hoover Dam'], [u'Las Vegas Premium Outlets North', u'Shark Reef At Mandalay Bay', u'The Mirage', u'Caesars Palace'], [u'Vegas Indoor Skydiving', u'The Mob Museum', u'Madame Tussauds Las Vegas', u'High Roller', u'Fountains Of Bellagio'], [u'Chinatown', u'Nob Hill', u'Fishermans Wharf'], [u'Haight Ashbury', u'Japanese Tea Garden', u'Pier 39'], [u'26 Mile Bike Path', u'Santa Monica Pier', u'The J Paul Getty Centre'], [u'Santa Monica Beach', u'Griffith Park', u'The Griffith Observatory']]"
